CLIENT_ID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit
712010358,49,M,4,Graduate,Single,$80K - $120K,Blue,36,3999
719420058,44,M,4,Unknown,Single,$80K - $120K,Blue,26,11782
809459733,43,F,4,Unknown,Single,Less than $40K,Blue,38,3220
798783858,48,F,3,Unknown,Unknown,$40K - $60K,Blue,42,9742
711432258,55,M,3,Graduate,Single,$60K - $80K,Blue,46,4178
721294533,48,M,4,Graduate,Married,$80K - $120K,Blue,34,34516
718425333,45,M,4,Graduate,Married,$80K - $120K,Blue,32,26819
714294183,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,9580
714637908,47,F,4,Unknown,Single,Less than $40K,Blue,36,7940
712341933,39,M,1,Graduate,Single,$60K - $80K,Gold,36,34516
708332808,47,M,2,Uneducated,Married,$40K - $60K,Blue,39,3471
708354858,51,M,2,Unknown,Single,$120K +,Blue,42,14938
766649283,49,F,3,Graduate,Divorced,Unknown,Blue,42,14072
817951083,58,F,1,Unknown,Married,$40K - $60K,Silver,53,15928
708301683,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,20798
713655108,60,F,1,Graduate,Single,Less than $40K,Blue,45,9752
714560358,53,M,1,Unknown,Single,$40K - $60K,Blue,45,3234
712113558,45,M,2,Graduate,Married,$80K - $120K,Blue,36,24844
710603958,49,M,2,Uneducated,Married,$80K - $120K,Blue,36,3090
720597108,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,9943
713810658,44,M,3,Graduate,Married,$60K - $80K,Blue,36,3384
721519908,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3640
712025958,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,34516
794740458,45,F,3,Graduate,Married,Less than $40K,Silver,39,10186
709814883,45,F,2,High School,Single,Less than $40K,Platinum,36,15987
719767683,46,M,0,College,Single,$80K - $120K,Blue,39,16983
715321008,39,M,2,Unknown,Married,$120K +,Blue,36,34516
710106933,32,M,2,Uneducated,Single,$80K - $120K,Silver,20,34516
716655858,38,M,2,High School,Single,$80K - $120K,Blue,31,34516
778260108,50,F,4,Unknown,Married,$40K - $60K,Blue,41,4268
713986908,50,F,2,High School,Married,Unknown,Blue,40,10748
780042633,37,F,2,Unknown,Married,Unknown,Silver,21,31718
713269533,42,M,2,College,Single,$80K - $120K,Blue,36,9959
713868033,53,M,1,College,Married,$80K - $120K,Silver,36,34516
708103608,52,M,1,High School,Single,$60K - $80K,Blue,45,11898
789684258,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,34516
779067408,46,M,1,Uneducated,Married,$60K - $80K,Blue,27,13056
712231308,60,M,0,Graduate,Single,Less than $40K,Silver,47,14002
761079783,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5500
787518258,49,M,3,Uneducated,Married,$120K +,Blue,38,8549
717631908,56,M,2,Unknown,Married,Less than $40K,Blue,44,4390
769396158,55,M,1,College,Single,$80K - $120K,Blue,43,24884
713462508,55,F,2,Graduate,Married,Unknown,Blue,41,3591
716717733,55,F,3,Uneducated,Single,Less than $40K,Blue,47,4841
709383933,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,4246
717283008,44,F,4,Graduate,Single,Unknown,Blue,36,7469
793449333,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,29974
710873583,58,M,1,Graduate,Married,$60K - $80K,Blue,48,20724
718486608,53,M,2,High School,Single,$120K +,Blue,36,21079
716748483,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,3720
715113933,54,M,1,Unknown,Single,$80K - $120K,Blue,36,11077
711160233,32,M,1,High School,Married,$40K - $60K,Blue,19,12024
715714458,48,M,5,Graduate,Single,$40K - $60K,Blue,38,4446
709615458,54,M,3,Graduate,Married,$120K +,Blue,44,34516
719955558,32,M,0,Unknown,Married,Less than $40K,Silver,24,11511
713072358,42,M,2,Graduate,Married,$80K - $120K,Silver,31,34516
721402233,42,M,3,Uneducated,Married,$120K +,Blue,28,19192
713691633,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,3076
708866133,43,M,3,Graduate,Married,$80K - $120K,Blue,32,4196
757256358,45,M,3,Graduate,Single,$60K - $80K,Blue,38,3243
784868958,56,F,1,High School,Married,Unknown,Blue,49,17542
710845308,46,M,4,High School,Married,$80K - $120K,Blue,36,32949
719368533,41,F,2,Doctorate,Married,Unknown,Silver,28,32250
718337733,50,F,2,Graduate,Married,Unknown,Gold,40,34516
715132758,52,F,2,College,Divorced,$40K - $60K,Gold,43,23981
712556433,52,F,2,Graduate,Married,$40K - $60K,Blue,43,4090
718947558,32,F,0,High School,Single,Unknown,Blue,21,4251
710303208,52,F,1,High School,Single,Less than $40K,Blue,40,4119
804158583,60,M,1,High School,Married,Less than $40K,Silver,55,13399
711720408,44,F,0,Unknown,Married,Less than $40K,Blue,34,9070
715808808,48,F,4,Uneducated,Married,Unknown,Blue,36,7469
715076358,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,23714
718343058,52,F,2,High School,Divorced,Less than $40K,Blue,40,5240
769667583,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,3744
709013208,40,M,2,Uneducated,Single,$80K - $120K,Blue,36,15594
716004258,45,M,4,High School,Single,$60K - $80K,Blue,35,8449
715645908,59,M,0,High School,Single,$80K - $120K,Gold,48,34516
717724233,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,9959
719850933,30,M,2,College,Single,$60K - $80K,Blue,36,4192
790131033,38,F,1,High School,Married,Less than $40K,Blue,31,3416
721211433,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,3322
721290708,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,14217
712107783,49,M,4,College,Single,$60K - $80K,Blue,35,17350
818960133,58,M,4,High School,Married,$60K - $80K,Blue,53,13784
713560758,54,F,1,Uneducated,Married,Less than $40K,Blue,42,3181
718579833,39,F,3,Graduate,Unknown,Less than $40K,Blue,26,5325
778643733,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,23981
770977833,36,M,2,Graduate,Married,Less than $40K,Blue,23,3920
708721533,56,F,1,Graduate,Married,Less than $40K,Blue,36,5158
772300383,57,F,2,Unknown,Married,$40K - $60K,Blue,46,5073
751155783,47,F,2,High School,Married,$40K - $60K,Blue,40,4074
768457008,27,M,1,Graduate,Single,$40K - $60K,Blue,21,10284
794494308,42,M,3,Uneducated,Married,$120K +,Platinum,23,34516
710980383,53,M,3,High School,Single,$80K - $120K,Silver,33,34516
716663808,57,F,3,High School,Married,Less than $40K,Blue,36,3999
712912233,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3468
717992433,50,M,4,Graduate,Married,$80K - $120K,Blue,39,11900
709971708,51,F,1,High School,Single,Unknown,Blue,41,9701
715600533,61,M,0,Graduate,Single,$80K - $120K,Gold,50,34516
710153583,30,F,0,Uneducated,Married,Less than $40K,Blue,13,6075
794132808,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,13035
720565458,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,17306
715496058,41,F,4,Uneducated,Single,Less than $40K,Gold,36,15987
709015833,42,M,2,Graduate,Single,$60K - $80K,Silver,36,34516
718612758,36,M,2,High School,Married,$120K +,Blue,36,34516
712438308,27,F,1,High School,Married,Unknown,Blue,15,7469
716238483,59,M,0,College,Married,$80K - $120K,Blue,50,12918
718297683,59,F,1,High School,Single,Less than $40K,Blue,50,4085
712206033,55,M,1,Graduate,Married,$40K - $60K,Blue,36,3705
710904708,56,F,1,High School,Married,Less than $40K,Blue,43,5319
711190233,34,M,3,Graduate,Married,$40K - $60K,Blue,36,4549
710535708,49,M,2,Uneducated,Married,$80K - $120K,Blue,39,15894
794573883,32,M,1,Unknown,Single,$40K - $60K,Silver,16,17894
719118708,49,F,3,Unknown,Single,Less than $40K,Blue,37,5855
790201158,60,F,1,Uneducated,Married,Less than $40K,Silver,54,13062
779333883,51,F,3,Uneducated,Married,Less than $40K,Blue,33,7428
719805183,39,M,2,College,Married,Less than $40K,Blue,19,8848
721220583,54,F,2,Graduate,Married,$40K - $60K,Blue,41,7362
779685558,53,M,5,Graduate,Single,$120K +,Gold,36,34516
713965683,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,4380
710667708,47,M,2,Uneducated,Single,$60K - $80K,Blue,36,12510
718979733,52,M,5,Unknown,Single,$60K - $80K,Blue,36,23712
712104333,57,F,2,Doctorate,Single,Less than $40K,Blue,44,9149
793560033,47,F,3,Uneducated,Single,Unknown,Silver,33,34516
779920533,54,F,1,High School,Married,Less than $40K,Blue,41,3784
717480783,39,M,1,High School,Single,$80K - $120K,Blue,29,9680
709066983,50,M,4,High School,Married,$120K +,Blue,41,34516
718528008,60,F,1,High School,Married,Less than $40K,Blue,47,3845
712390683,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,13409
826245858,50,M,2,Graduate,Single,$80K - $120K,Silver,40,34516
712966458,51,M,0,Unknown,Married,$80K - $120K,Blue,36,8065
709467183,56,M,3,Graduate,Married,$60K - $80K,Blue,40,20501
710529708,41,M,3,College,Single,$60K - $80K,Blue,36,23260
789817833,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,9073
712363158,36,M,1,Graduate,Single,$60K - $80K,Blue,24,20101
717060858,31,M,0,Graduate,Married,Less than $40K,Blue,36,6911
718060983,49,F,1,Graduate,Married,Less than $40K,Blue,36,3423
711600033,40,F,3,College,Single,Less than $40K,Silver,36,10729
709910733,49,F,4,High School,Single,Unknown,Silver,30,34516
757291008,46,M,4,Unknown,Married,$80K - $120K,Blue,39,34516
819376683,54,M,1,Unknown,Single,$80K - $120K,Blue,49,28570
720458883,29,M,1,High School,Married,$60K - $80K,Blue,16,12495
708963258,46,M,3,College,Married,$60K - $80K,Blue,39,13344
711746133,50,M,1,Unknown,Single,$120K +,Blue,37,32563
715249533,49,F,3,Graduate,Single,Unknown,Blue,36,3375
708522033,50,M,2,College,Married,$60K - $80K,Blue,36,12299
708496833,60,M,1,High School,Single,Less than $40K,Blue,50,4613
717464958,55,F,2,Doctorate,Married,Less than $40K,Silver,36,10858
751166508,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,34516
795218883,47,M,3,High School,Married,$60K - $80K,Blue,41,4207
710856558,45,F,2,Graduate,Married,Less than $40K,Blue,36,3336
721107258,45,F,5,Unknown,Unknown,Less than $40K,Blue,37,5465
716457783,55,F,1,College,Single,Less than $40K,Silver,36,12633
710810883,39,M,1,College,Single,$80K - $120K,Blue,36,34516
710895708,35,F,0,Doctorate,Married,Less than $40K,Blue,27,3876
789200208,40,F,4,Uneducated,Married,Unknown,Blue,29,3326
718578708,49,M,4,Post-Graduate,Single,$120K +,Silver,38,34516
719859033,32,M,3,Graduate,Married,$40K - $60K,Blue,20,3264
713036208,46,M,1,Graduate,Married,$40K - $60K,Blue,27,6903
771769383,42,F,3,Unknown,Married,Less than $40K,Blue,31,2940
718316058,51,M,1,Uneducated,Married,$60K - $80K,Blue,38,13731
710155983,52,M,1,Unknown,Single,$40K - $60K,Blue,36,4826
779571708,43,M,5,Graduate,Married,$60K - $80K,Blue,25,4259
718042383,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3523
710244108,44,M,3,College,Married,$60K - $80K,Gold,34,34516
806649333,47,F,4,High School,Unknown,Unknown,Blue,42,16998
789280683,56,M,2,Graduate,Single,$120K +,Blue,45,11714
713318733,32,M,0,College,Single,$60K - $80K,Blue,24,4097
709611183,41,F,3,High School,Married,Less than $40K,Blue,31,3952
712441308,41,F,4,Unknown,Single,Unknown,Blue,25,29295
709315383,31,F,0,Post-Graduate,Single,Unknown,Blue,36,26423
710141208,45,F,4,Uneducated,Married,Less than $40K,Blue,37,3196
711684408,50,F,0,Graduate,Married,Less than $40K,Blue,38,4935
758331483,31,M,0,Graduate,Single,$60K - $80K,Silver,24,34516
715825458,47,M,2,Graduate,Married,$80K - $120K,Blue,36,12933
708248358,42,M,4,Graduate,Unknown,$60K - $80K,Silver,30,29937
779808333,48,F,2,Graduate,Single,Less than $40K,Blue,38,8881
715989108,52,M,3,Unknown,Single,$80K - $120K,Blue,42,27514
714912408,45,M,2,Uneducated,Married,$80K - $120K,Blue,37,32275
827683383,48,F,3,Uneducated,Divorced,Less than $40K,Blue,44,4107
719595708,53,F,2,High School,Married,Unknown,Blue,47,7469
711566208,58,F,3,Graduate,Married,Less than $40K,Blue,36,5023
711161133,36,F,2,Unknown,Single,Less than $40K,Blue,36,6071
715052583,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,27494
714586458,41,F,1,High School,Divorced,Less than $40K,Blue,36,7106
711523533,43,M,5,Post-Graduate,Single,$60K - $80K,Blue,31,17230
756658083,49,M,4,Post-Graduate,Single,$80K - $120K,Blue,42,30885
709247808,53,F,1,Unknown,Unknown,Less than $40K,Blue,43,3629
713242383,39,M,2,Uneducated,Married,$120K +,Silver,19,34516
717135333,50,F,1,Graduate,Single,Unknown,Blue,36,17970
716150358,38,M,3,Graduate,Married,Less than $40K,Silver,27,10343
717457008,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,9267
711822933,55,F,2,College,Married,$40K - $60K,Blue,45,2985
803968233,39,F,2,Uneducated,Married,Less than $40K,Silver,34,14386
779037408,38,M,1,High School,Single,$40K - $60K,Blue,19,3581
709007883,37,M,2,Graduate,Married,Less than $40K,Blue,28,3079
714635883,48,F,2,Unknown,Single,Less than $40K,Blue,37,3594
779914383,34,M,1,Uneducated,Married,$60K - $80K,Blue,18,10488
712841883,50,M,3,College,Single,$80K - $120K,Silver,36,34516
719582058,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,24001
708387933,49,F,2,Post-Graduate,Married,Less than $40K,Blue,37,5500
717251508,37,M,1,Uneducated,Married,$120K +,Blue,17,34516
710699283,46,M,2,Graduate,Single,$120K +,Blue,28,7790
709141908,53,M,2,Graduate,Married,$80K - $120K,Blue,41,10301
720356133,48,F,4,High School,Single,Unknown,Blue,36,23939
717788958,31,M,0,Graduate,Divorced,$80K - $120K,Blue,19,21615
778563858,40,F,3,Uneducated,Married,Less than $40K,Blue,33,8712
711096633,37,F,2,Uneducated,Unknown,Less than $40K,Silver,29,12203
716816583,61,M,0,Graduate,Married,$60K - $80K,Blue,48,15483
719841708,45,M,0,Uneducated,Single,$80K - $120K,Blue,36,20356
708555633,32,F,1,High School,Single,Less than $40K,Blue,16,3548
714638883,31,M,0,Graduate,Single,$40K - $60K,Blue,36,4661
809147283,43,F,5,Graduate,Married,Less than $40K,Gold,38,15987
708197358,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,30543
757247808,42,F,3,Graduate,Married,Less than $40K,Blue,35,5230
820922733,43,M,2,Graduate,Married,$80K - $120K,Blue,38,34516
807977808,39,F,2,Graduate,Single,Less than $40K,Blue,34,3246
712863183,46,F,3,Graduate,Married,$40K - $60K,Blue,38,10018
778825908,43,F,2,Unknown,Single,Less than $40K,Silver,24,10272
713379258,32,F,1,High School,Married,Less than $40K,Blue,36,4097
710232483,49,F,1,Uneducated,Married,Unknown,Blue,36,19846
710170758,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,4469
803421108,49,M,4,Graduate,Single,$80K - $120K,Blue,43,20701
792152283,54,M,3,Graduate,Married,$120K +,Blue,48,8426
717291333,38,M,3,Uneducated,Married,$80K - $120K,Blue,29,16722
714928158,60,M,0,High School,Single,$80K - $120K,Silver,36,34516
780511683,47,M,3,Graduate,Single,$40K - $60K,Blue,34,4413
772491333,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,5342
719847108,52,M,1,Unknown,Married,$40K - $60K,Blue,36,8455
808045833,49,M,3,Uneducated,Single,Less than $40K,Blue,44,7659
708385533,49,F,1,Graduate,Married,Less than $40K,Silver,36,11059
770205708,31,M,0,Unknown,Married,Less than $40K,Blue,25,4093
719379858,39,M,1,Graduate,Married,$80K - $120K,Blue,36,24239
709657533,44,M,3,High School,Unknown,$120K +,Blue,36,7793
798788958,32,M,1,High School,Single,$80K - $120K,Blue,26,6407
720011958,57,M,2,High School,Single,$60K - $80K,Blue,36,6024
708982158,48,F,2,Graduate,Single,Less than $40K,Blue,36,3352
710803983,44,M,1,Unknown,Married,$80K - $120K,Blue,33,32222
719768658,31,F,0,College,Married,Unknown,Silver,24,34516
711355908,44,F,3,Graduate,Unknown,Unknown,Silver,36,34516
813153108,49,M,4,College,Married,$80K - $120K,Blue,44,31091
712487883,54,M,5,High School,Married,$80K - $120K,Blue,48,7464
753220383,29,M,0,Graduate,Single,$120K +,Blue,22,11722
708340758,41,M,4,High School,Married,Less than $40K,Blue,32,7769
720852108,46,M,4,High School,Divorced,$120K +,Blue,31,3569
716728233,47,F,4,High School,Married,Less than $40K,Blue,36,3216
711863433,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,3789
779422458,31,F,1,Unknown,Divorced,Less than $40K,Blue,13,3533
715573758,43,M,4,Uneducated,Married,$120K +,Silver,36,34516
794530608,52,M,2,Uneducated,Single,$80K - $120K,Blue,34,27229
718376583,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,34516
720827133,43,F,3,Doctorate,Single,Less than $40K,Blue,30,6261
767414808,57,F,0,Uneducated,Married,Less than $40K,Blue,51,6996
718919433,52,F,4,Graduate,Single,Less than $40K,Blue,36,4440
708694983,55,F,1,Uneducated,Unknown,Less than $40K,Blue,36,3150
719270358,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,48,4288
708948483,54,M,3,Graduate,Married,$80K - $120K,Silver,36,34516
708462258,51,F,1,High School,Married,Less than $40K,Blue,38,5189
716721483,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,14458
799011558,43,M,3,Uneducated,Married,$120K +,Blue,37,16909
710697408,41,F,5,Unknown,Married,Less than $40K,Blue,22,6739
710527533,45,M,5,College,Single,$40K - $60K,Blue,36,4982
709996833,31,M,1,Post-Graduate,Single,Less than $40K,Silver,36,12359
718531983,51,M,3,High School,Married,$80K - $120K,Blue,41,9959
715554708,53,M,1,High School,Unknown,$120K +,Blue,34,8507
718774533,48,M,1,College,Married,$60K - $80K,Blue,44,15355
712337208,59,F,2,Unknown,Single,Unknown,Blue,46,23731
714022833,42,F,2,Graduate,Single,$40K - $60K,Silver,32,17909
710026458,34,M,1,Unknown,Married,$40K - $60K,Blue,36,3995
710178558,46,M,2,High School,Married,$60K - $80K,Gold,38,34516
768712383,51,M,5,Graduate,Divorced,$120K +,Blue,45,34516
711156858,48,F,5,High School,Single,Less than $40K,Blue,40,8297
719799033,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,5520
720788883,58,F,0,Uneducated,Unknown,Unknown,Blue,36,3736
710306358,38,M,1,Unknown,Married,$40K - $60K,Blue,18,9664
758617233,56,F,5,Doctorate,Single,Less than $40K,Blue,49,4132
720163458,38,M,1,Uneducated,Unknown,$120K +,Blue,21,28043
708482658,41,M,3,Graduate,Married,$80K - $120K,Blue,31,9959
826148883,45,M,2,Graduate,Married,$120K +,Blue,41,16453
779055033,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,8256
713118183,31,M,1,Unknown,Married,$40K - $60K,Blue,23,13427
714103083,47,M,2,College,Married,$40K - $60K,Blue,37,3263
714145233,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,34516
719547033,40,M,4,Unknown,Married,$80K - $120K,Blue,31,23502
720899058,35,M,2,Graduate,Married,$80K - $120K,Blue,21,7685
789432033,32,F,1,Graduate,Married,Less than $40K,Blue,23,4065
717214158,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,9815
715269483,50,M,4,Post-Graduate,Married,$120K +,Blue,36,17374
718805733,39,F,2,Graduate,Single,$40K - $60K,Blue,28,7093
789780033,33,M,3,College,Married,$80K - $120K,Silver,22,34516
716482533,48,F,2,Unknown,Married,Less than $40K,Blue,36,3329
708319908,37,M,3,Graduate,Single,$80K - $120K,Blue,17,4116
711663858,28,M,1,Post-Graduate,Single,Unknown,Blue,13,20030
716894658,49,F,1,Graduate,Divorced,Less than $40K,Blue,44,8687
714082308,39,M,3,High School,Single,$80K - $120K,Blue,13,8656
708082083,45,F,3,High School,Married,Less than $40K,Blue,36,3544
714820158,29,M,0,High School,Single,$40K - $60K,Blue,36,5988
713347608,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,4917
721395633,53,M,1,Graduate,Single,$80K - $120K,Blue,41,18591
721438233,39,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,3297
713987808,43,F,3,College,Single,Less than $40K,Blue,33,5702
721086483,27,F,0,Uneducated,Single,Less than $40K,Silver,19,10982
709969758,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,34516
801502008,37,M,1,Graduate,Married,$60K - $80K,Blue,31,20144
819051183,47,F,4,Graduate,Married,Unknown,Blue,42,16349
710858658,48,F,4,Doctorate,Divorced,Less than $40K,Silver,38,10610
716002458,43,M,4,College,Married,$40K - $60K,Blue,30,7386
718080558,41,F,4,High School,Single,Less than $40K,Blue,36,4720
788019483,49,M,3,Graduate,Married,$80K - $120K,Blue,40,3660
716151858,46,M,3,Unknown,Single,$80K - $120K,Blue,36,12932
717241233,60,F,1,Unknown,Single,Less than $40K,Blue,51,6089
713880633,53,M,2,Unknown,Single,$60K - $80K,Blue,43,5905
712374708,28,F,0,Graduate,Married,Unknown,Blue,15,23103
721145433,52,F,5,High School,Single,Less than $40K,Silver,36,11280
711398433,38,M,0,High School,Married,$60K - $80K,Blue,31,16565
715601808,50,M,3,Graduate,Married,$120K +,Blue,41,34516
717324183,31,F,0,High School,Single,Less than $40K,Silver,21,14305
720557883,35,M,3,Uneducated,Single,Less than $40K,Blue,21,6104
708759408,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,4207
719430483,51,M,3,College,Married,$120K +,Blue,40,34516
758753283,52,M,3,Doctorate,Married,$120K +,Blue,45,34516
